GEO,LANGUAGE,QOUTE,TIME,VALUE
AT,de,inflation,2025-10-01,65
AT,de,inflation,2025-11-01,96
AT,de,inflation,2025-12-01,100
AT,de,inflation,2026-01-01,95
AT,de,inflation,2026-02-01,85
PT,pt,inflação,2014-01-01,34
PT,pt,inflação,2014-02-01,22
PT,pt,inflação,2014-03-01,17
PT,pt,inflação,2014-04-01,14
PT,pt,inflação,2014-05-01,17
PT,pt,inflação,2014-06-01,16
PT,pt,inflação,2014-07-01,9
PT,pt,inflação,2014-08-01,5
PT,pt,inflação,2014-09-01,13
PT,pt,inflação,2014-10-01,14
PT,pt,inflação,2014-11-01,15
PT,pt,inflação,2014-12-01,15
PT,pt,inflação,2015-01-01,34
PT,pt,inflação,2015-02-01,17
PT,pt,inflação,2015-03-01,14
PT,pt,inflação,2015-04-01,16
PT,pt,inflação,2015-05-01,13
PT,pt,inflação,2015-06-01,10
PT,pt,inflação,2015-07-01,11
PT,pt,inflação,2015-08-01,7
PT,pt,inflação,2015-09-01,11
PT,pt,inflação,2015-10-01,16
PT,pt,inflação,2015-11-01,15
PT,pt,inflação,2015-12-01,16
PT,pt,inflação,2016-01-01,28
PT,pt,inflação,2016-02-01,17
PT,pt,inflação,2016-03-01,16
PT,pt,inflação,2016-04-01,15
PT,pt,inflação,2016-05-01,14
PT,pt,inflação,2016-06-01,14
PT,pt,inflação,2016-07-01,8
PT,pt,inflação,2016-08-01,5
PT,pt,inflação,2016-09-01,9
PT,pt,inflação,2016-10-01,16
PT,pt,inflação,2016-11-01,16
PT,pt,inflação,2016-12-01,15
PT,pt,inflação,2017-01-01,31
PT,pt,inflação,2017-02-01,18
PT,pt,inflação,2017-03-01,17
PT,pt,inflação,2017-04-01,13
PT,pt,inflação,2017-05-01,16
PT,pt,inflação,2017-06-01,14
PT,pt,inflação,2017-07-01,8
PT,pt,inflação,2017-08-01,7
PT,pt,inflação,2017-09-01,11
PT,pt,inflação,2017-10-01,16
PT,pt,inflação,2017-11-01,17
PT,pt,inflação,2017-12-01,18
PT,pt,inflação,2018-01-01,36
PT,pt,inflação,2018-02-01,19
PT,pt,inflação,2018-03-01,15
PT,pt,inflação,2018-04-01,15
PT,pt,inflação,2018-05-01,16
PT,pt,inflação,2018-06-01,13
PT,pt,inflação,2018-07-01,7
PT,pt,inflação,2018-08-01,10
PT,pt,inflação,2018-09-01,12
PT,pt,inflação,2018-10-01,17
PT,pt,inflação,2018-11-01,20
PT,pt,inflação,2018-12-01,20
PT,pt,inflação,2019-01-01,36
PT,pt,inflação,2019-02-01,21
PT,pt,inflação,2019-03-01,18
PT,pt,inflação,2019-04-01,11
PT,pt,inflação,2019-05-01,18
PT,pt,inflação,2019-06-01,13
PT,pt,inflação,2019-07-01,10
PT,pt,inflação,2019-08-01,7
PT,pt,inflação,2019-09-01,16
PT,pt,inflação,2019-10-01,15
PT,pt,inflação,2019-11-01,21
PT,pt,inflação,2019-12-01,18
PT,pt,inflação,2020-01-01,30
PT,pt,inflação,2020-02-01,20
PT,pt,inflação,2020-03-01,15
PT,pt,inflação,2020-04-01,15
PT,pt,inflação,2020-05-01,18
PT,pt,inflação,2020-06-01,17
PT,pt,inflação,2020-07-01,9
PT,pt,inflação,2020-08-01,7
PT,pt,inflação,2020-09-01,12
PT,pt,inflação,2020-10-01,14
PT,pt,inflação,2020-11-01,14
PT,pt,inflação,2020-12-01,15
PT,pt,inflação,2021-01-01,21
PT,pt,inflação,2021-02-01,20
PT,pt,inflação,2021-03-01,18
PT,pt,inflação,2021-04-01,16
PT,pt,inflação,2021-05-01,17
PT,pt,inflação,2021-06-01,16
PT,pt,inflação,2021-07-01,12
PT,pt,inflação,2021-08-01,10
PT,pt,inflação,2021-09-01,13
PT,pt,inflação,2021-10-01,23
PT,pt,inflação,2021-11-01,26
PT,pt,inflação,2021-12-01,28
PT,pt,inflação,2022-01-01,55
PT,pt,inflação,2022-02-01,43
PT,pt,inflação,2022-03-01,46
PT,pt,inflação,2022-04-01,45
PT,pt,inflação,2022-05-01,46
PT,pt,inflação,2022-06-01,45
PT,pt,inflação,2022-07-01,44
PT,pt,inflação,2022-08-01,38
PT,pt,inflação,2022-09-01,100
PT,pt,inflação,2022-10-01,82
PT,pt,inflação,2022-11-01,60
PT,pt,inflação,2022-12-01,56
PT,pt,inflação,2023-01-01,78
PT,pt,inflação,2023-02-01,54
PT,pt,inflação,2023-03-01,54
PT,pt,inflação,2023-04-01,44
PT,pt,inflação,2023-05-01,38
PT,pt,inflação,2023-06-01,40
PT,pt,inflação,2023-07-01,34
PT,pt,inflação,2023-08-01,31
PT,pt,inflação,2023-09-01,38
PT,pt,inflação,2023-10-01,38
PT,pt,inflação,2023-11-01,52
PT,pt,inflação,2023-12-01,47
PT,pt,inflação,2024-01-01,80
PT,pt,inflação,2024-02-01,46
PT,pt,inflação,2024-03-01,43
PT,pt,inflação,2024-04-01,33
PT,pt,inflação,2024-05-01,32
PT,pt,inflação,2024-06-01,25
PT,pt,inflação,2024-07-01,29
PT,pt,inflação,2024-08-01,24
PT,pt,inflação,2024-09-01,29
PT,pt,inflação,2024-10-01,34
PT,pt,inflação,2024-11-01,41
PT,pt,inflação,2024-12-01,48
PT,pt,inflação,2025-01-01,68
PT,pt,inflação,2025-02-01,42
PT,pt,inflação,2025-03-01,36
PT,pt,inflação,2025-04-01,30
PT,pt,inflação,2025-05-01,23
PT,pt,inflação,2025-06-01,24
PT,pt,inflação,2025-07-01,21
PT,pt,inflação,2025-08-01,21
PT,pt,inflação,2025-09-01,24
PT,pt,inflação,2025-10-01,29
PT,pt,inflação,2025-11-01,35
PT,pt,inflação,2025-12-01,41
PT,pt,inflação,2026-01-01,62
PT,pt,inflação,2026-02-01,35
SI,sl,inflacija,2014-01-01,20
SI,sl,inflacija,2014-02-01,23
SI,sl,inflacija,2014-03-01,20
SI,sl,inflacija,2014-04-01,15
SI,sl,inflacija,2014-05-01,12
SI,sl,inflacija,2014-06-01,14
SI,sl,inflacija,2014-07-01,10
SI,sl,inflacija,2014-08-01,0
SI,sl,inflacija,2014-09-01,11
SI,sl,inflacija,2014-10-01,15
SI,sl,inflacija,2014-11-01,11
SI,sl,inflacija,2014-12-01,23
SI,sl,inflacija,2015-01-01,22
SI,sl,inflacija,2015-02-01,21
SI,sl,inflacija,2015-03-01,15
SI,sl,inflacija,2015-04-01,0
SI,sl,inflacija,2015-05-01,14
SI,sl,inflacija,2015-06-01,10
SI,sl,inflacija,2015-07-01,0
SI,sl,inflacija,2015-08-01,10
SI,sl,inflacija,2015-09-01,9
SI,sl,inflacija,2015-10-01,0
SI,sl,inflacija,2015-11-01,13
SI,sl,inflacija,2015-12-01,9
SI,sl,inflacija,2016-01-01,12
SI,sl,inflacija,2016-02-01,13
SI,sl,inflacija,2016-03-01,9
SI,sl,inflacija,2016-04-01,0
SI,sl,inflacija,2016-05-01,0
SI,sl,inflacija,2016-06-01,12
SI,sl,inflacija,2016-07-01,0
SI,sl,inflacija,2016-08-01,0
SI,sl,inflacija,2016-09-01,0
SI,sl,inflacija,2016-10-01,10
SI,sl,inflacija,2016-11-01,17
SI,sl,inflacija,2016-12-01,9
SI,sl,inflacija,2017-01-01,19
SI,sl,inflacija,2017-02-01,12
SI,sl,inflacija,2017-03-01,20
SI,sl,inflacija,2017-04-01,13
SI,sl,inflacija,2017-05-01,18
SI,sl,inflacija,2017-06-01,0
SI,sl,inflacija,2017-07-01,11
SI,sl,inflacija,2017-08-01,0
SI,sl,inflacija,2017-09-01,0
SI,sl,inflacija,2017-10-01,11
SI,sl,inflacija,2017-11-01,17
SI,sl,inflacija,2017-12-01,18
SI,sl,inflacija,2018-01-01,16
SI,sl,inflacija,2018-02-01,10
SI,sl,inflacija,2018-03-01,20
SI,sl,inflacija,2018-04-01,14
SI,sl,inflacija,2018-05-01,12
SI,sl,inflacija,2018-06-01,17
SI,sl,inflacija,2018-07-01,14
SI,sl,inflacija,2018-08-01,17
SI,sl,inflacija,2018-09-01,15
SI,sl,inflacija,2018-10-01,14
SI,sl,inflacija,2018-11-01,13
SI,sl,inflacija,2018-12-01,15
SI,sl,inflacija,2019-01-01,16
SI,sl,inflacija,2019-02-01,21
SI,sl,inflacija,2019-03-01,16
SI,sl,inflacija,2019-04-01,13
SI,sl,inflacija,2019-05-01,18
SI,sl,inflacija,2019-06-01,11
SI,sl,inflacija,2019-07-01,10
SI,sl,inflacija,2019-08-01,9
SI,sl,inflacija,2019-09-01,13
SI,sl,inflacija,2019-10-01,11
SI,sl,inflacija,2019-11-01,17
SI,sl,inflacija,2019-12-01,14
SI,sl,inflacija,2020-01-01,20
SI,sl,inflacija,2020-02-01,17
SI,sl,inflacija,2020-03-01,16
SI,sl,inflacija,2020-04-01,21
SI,sl,inflacija,2020-05-01,21
SI,sl,inflacija,2020-06-01,9
SI,sl,inflacija,2020-07-01,9
SI,sl,inflacija,2020-08-01,18
SI,sl,inflacija,2020-09-01,7
SI,sl,inflacija,2020-10-01,8
SI,sl,inflacija,2020-11-01,18
SI,sl,inflacija,2020-12-01,22
SI,sl,inflacija,2021-01-01,20
SI,sl,inflacija,2021-02-01,15
SI,sl,inflacija,2021-03-01,30
SI,sl,inflacija,2021-04-01,28
SI,sl,inflacija,2021-05-01,25
SI,sl,inflacija,2021-06-01,45
SI,sl,inflacija,2021-07-01,15
SI,sl,inflacija,2021-08-01,14
SI,sl,inflacija,2021-09-01,18
SI,sl,inflacija,2021-10-01,46
SI,sl,inflacija,2021-11-01,35
SI,sl,inflacija,2021-12-01,38
SI,sl,inflacija,2022-01-01,63
SI,sl,inflacija,2022-02-01,62
SI,sl,inflacija,2022-03-01,65
SI,sl,inflacija,2022-04-01,49
SI,sl,inflacija,2022-05-01,52
SI,sl,inflacija,2022-06-01,57
SI,sl,inflacija,2022-07-01,61
SI,sl,inflacija,2022-08-01,49
SI,sl,inflacija,2022-09-01,53
SI,sl,inflacija,2022-10-01,53
SI,sl,inflacija,2022-11-01,48
SI,sl,inflacija,2022-12-01,50
SI,sl,inflacija,2023-01-01,64
SI,sl,inflacija,2023-02-01,58
SI,sl,inflacija,2023-03-01,52
SI,sl,inflacija,2023-04-01,48
SI,sl,inflacija,2023-05-01,41
SI,sl,inflacija,2023-06-01,36
SI,sl,inflacija,2023-07-01,30
SI,sl,inflacija,2023-08-01,28
SI,sl,inflacija,2023-09-01,36
SI,sl,inflacija,2023-10-01,39
SI,sl,inflacija,2023-11-01,57
SI,sl,inflacija,2023-12-01,100
SI,sl,inflacija,2024-01-01,89
SI,sl,inflacija,2024-02-01,76
SI,sl,inflacija,2024-03-01,54
SI,sl,inflacija,2024-04-01,53
SI,sl,inflacija,2024-05-01,46
SI,sl,inflacija,2024-06-01,30
SI,sl,inflacija,2024-07-01,32
SI,sl,inflacija,2024-08-01,41
SI,sl,inflacija,2024-09-01,40
SI,sl,inflacija,2024-10-01,35
SI,sl,inflacija,2024-11-01,43
SI,sl,inflacija,2024-12-01,52
SI,sl,inflacija,2025-01-01,74
SI,sl,inflacija,2025-02-01,78
SI,sl,inflacija,2025-03-01,50
SI,sl,inflacija,2025-04-01,37
SI,sl,inflacija,2025-05-01,29
SI,sl,inflacija,2025-06-01,23
SI,sl,inflacija,2025-07-01,24
SI,sl,inflacija,2025-08-01,31
SI,sl,inflacija,2025-09-01,42
SI,sl,inflacija,2025-10-01,47
SI,sl,inflacija,2025-11-01,49
CH,de,inflation,2014-01-01,21
CH,de,inflation,2014-02-01,18
CH,de,inflation,2014-03-01,22
CH,de,inflation,2014-04-01,18
CH,de,inflation,2014-05-01,22
CH,de,inflation,2014-06-01,20
CH,de,inflation,2014-07-01,15
CH,de,inflation,2014-08-01,18
CH,de,inflation,2014-09-01,19
CH,de,inflation,2014-10-01,18
CH,de,inflation,2014-11-01,22
CH,de,inflation,2014-12-01,20
CH,de,inflation,2015-01-01,31
CH,de,inflation,2015-02-01,18
CH,de,inflation,2015-03-01,18
CH,de,inflation,2015-04-01,17
CH,de,inflation,2015-05-01,21
CH,de,inflation,2015-06-01,18
CH,de,inflation,2015-07-01,11
CH,de,inflation,2015-08-01,16
CH,de,inflation,2015-09-01,17
CH,de,inflation,2015-10-01,17
CH,de,inflation,2015-11-01,18
CH,de,inflation,2015-12-01,20
CH,de,inflation,2016-01-01,21
CH,de,inflation,2016-02-01,16
CH,de,inflation,2016-03-01,18
CH,de,inflation,2016-04-01,17
CH,de,inflation,2016-05-01,22
CH,de,inflation,2016-06-01,18
CH,de,inflation,2016-07-01,12
CH,de,inflation,2016-08-01,15
CH,de,inflation,2016-09-01,17
CH,de,inflation,2016-10-01,20
CH,de,inflation,2016-11-01,22
CH,de,inflation,2016-12-01,20
CH,de,inflation,2017-01-01,21
CH,de,inflation,2017-02-01,19
CH,de,inflation,2017-03-01,21
CH,de,inflation,2017-04-01,16
CH,de,inflation,2017-05-01,21
CH,de,inflation,2017-06-01,18
CH,de,inflation,2017-07-01,13
CH,de,inflation,2017-08-01,14
CH,de,inflation,2017-09-01,19
CH,de,inflation,2017-10-01,19
CH,de,inflation,2017-11-01,20
CH,de,inflation,2017-12-01,17
CH,de,inflation,2018-01-01,20
CH,de,inflation,2018-02-01,23
CH,de,inflation,2018-03-01,18
CH,de,inflation,2018-04-01,19
CH,de,inflation,2018-05-01,21
CH,de,inflation,2018-06-01,19
CH,de,inflation,2018-07-01,11
CH,de,inflation,2018-08-01,18
CH,de,inflation,2018-09-01,20
CH,de,inflation,2018-10-01,20
CH,de,inflation,2018-11-01,20
CH,de,inflation,2018-12-01,17
CH,de,inflation,2019-01-01,19
CH,de,inflation,2019-02-01,19
CH,de,inflation,2019-03-01,18
CH,de,inflation,2019-04-01,17
CH,de,inflation,2019-05-01,20
CH,de,inflation,2019-06-01,17
CH,de,inflation,2019-07-01,13
CH,de,inflation,2019-08-01,15
CH,de,inflation,2019-09-01,17
CH,de,inflation,2019-10-01,16
CH,de,inflation,2019-11-01,18
CH,de,inflation,2019-12-01,15
CH,de,inflation,2020-01-01,18
CH,de,inflation,2020-02-01,17
CH,de,inflation,2020-03-01,23
CH,de,inflation,2020-04-01,25
CH,de,inflation,2020-05-01,25
CH,de,inflation,2020-06-01,18
CH,de,inflation,2020-07-01,15
CH,de,inflation,2020-08-01,18
CH,de,inflation,2020-09-01,20
CH,de,inflation,2020-10-01,16
CH,de,inflation,2020-11-01,18
CH,de,inflation,2020-12-01,20
CH,de,inflation,2021-01-01,23
CH,de,inflation,2021-02-01,32
CH,de,inflation,2021-03-01,33
CH,de,inflation,2021-04-01,22
CH,de,inflation,2021-05-01,38
CH,de,inflation,2021-06-01,32
CH,de,inflation,2021-07-01,24
CH,de,inflation,2021-08-01,25
CH,de,inflation,2021-09-01,31
CH,de,inflation,2021-10-01,43
CH,de,inflation,2021-11-01,51
CH,de,inflation,2021-12-01,53
CH,de,inflation,2022-01-01,64
CH,de,inflation,2022-02-01,56
CH,de,inflation,2022-03-01,64
CH,de,inflation,2022-04-01,72
CH,de,inflation,2022-05-01,82
CH,de,inflation,2022-06-01,100
CH,de,inflation,2022-07-01,85
CH,de,inflation,2022-08-01,79
CH,de,inflation,2022-09-01,94
CH,de,inflation,2022-10-01,93
CH,de,inflation,2022-11-01,79
CH,de,inflation,2022-12-01,63
CH,de,inflation,2023-01-01,68
CH,de,inflation,2023-02-01,59
CH,de,inflation,2023-03-01,64
CH,de,inflation,2023-04-01,51
CH,de,inflation,2023-05-01,56
CH,de,inflation,2023-06-01,55
CH,de,inflation,2023-07-01,43
CH,de,inflation,2023-08-01,43
CH,de,inflation,2023-09-01,55
CH,de,inflation,2023-10-01,50
CH,de,inflation,2023-11-01,51
CH,de,inflation,2023-12-01,48
CH,de,inflation,2024-01-01,52
CH,de,inflation,2024-02-01,70
CH,de,inflation,2024-03-01,43
CH,de,inflation,2024-04-01,41
CH,de,inflation,2024-05-01,41
CH,de,inflation,2024-06-01,37
CH,de,inflation,2024-07-01,29
CH,de,inflation,2024-08-01,38
CH,de,inflation,2024-09-01,37
CH,de,inflation,2024-10-01,41
CH,de,inflation,2024-11-01,48
CH,de,inflation,2024-12-01,39
CH,de,inflation,2025-01-01,47
CH,de,inflation,2025-02-01,42
CH,de,inflation,2025-03-01,40
CH,de,inflation,2025-04-01,34
CH,de,inflation,2025-05-01,29
CH,de,inflation,2025-06-01,29
CH,de,inflation,2025-07-01,26
CH,de,inflation,2025-08-01,30
CH,de,inflation,2025-09-01,29
CH,de,inflation,2025-10-01,31
CH,de,inflation,2025-11-01,75
CH,de,inflation,2025-12-01,88
CH,de,inflation,2026-01-01,76
CH,de,inflation,2026-02-01,60
GB,en,inflation,2014-01-01,28
GB,en,inflation,2014-02-01,29
GB,en,inflation,2014-03-01,34
GB,en,inflation,2014-04-01,26
GB,en,inflation,2014-05-01,26
GB,en,inflation,2014-06-01,21
GB,en,inflation,2014-07-01,20
GB,en,inflation,2014-08-01,18
GB,en,inflation,2014-09-01,22
GB,en,inflation,2014-10-01,26
GB,en,inflation,2014-11-01,28
GB,en,inflation,2014-12-01,22
GB,en,inflation,2015-01-01,32
GB,en,inflation,2015-02-01,33
GB,en,inflation,2015-03-01,34
GB,en,inflation,2015-04-01,28
GB,en,inflation,2015-05-01,28
GB,en,inflation,2015-06-01,21
GB,en,inflation,2015-07-01,19
GB,en,inflation,2015-08-01,18
GB,en,inflation,2015-09-01,21
GB,en,inflation,2015-10-01,24
GB,en,inflation,2015-11-01,27
GB,en,inflation,2015-12-01,21
GB,en,inflation,2016-01-01,25
GB,en,inflation,2016-02-01,26
GB,en,inflation,2016-03-01,28
GB,en,inflation,2016-04-01,26
GB,en,inflation,2016-05-01,26
GB,en,inflation,2016-06-01,20
GB,en,inflation,2016-07-01,18
GB,en,inflation,2016-08-01,18
GB,en,inflation,2016-09-01,20
GB,en,inflation,2016-10-01,28
GB,en,inflation,2016-11-01,31
GB,en,inflation,2016-12-01,22
GB,en,inflation,2017-01-01,29
GB,en,inflation,2017-02-01,30
GB,en,inflation,2017-03-01,36
GB,en,inflation,2017-04-01,28
GB,en,inflation,2017-05-01,30
GB,en,inflation,2017-06-01,27
GB,en,inflation,2017-07-01,23
GB,en,inflation,2017-08-01,20
GB,en,inflation,2017-09-01,28
GB,en,inflation,2017-10-01,30
GB,en,inflation,2017-11-01,31
GB,en,inflation,2017-12-01,25
GB,en,inflation,2018-01-01,31
GB,en,inflation,2018-02-01,31
GB,en,inflation,2018-03-01,32
GB,en,inflation,2018-04-01,31
GB,en,inflation,2018-05-01,27
GB,en,inflation,2018-06-01,23
GB,en,inflation,2018-07-01,20
GB,en,inflation,2018-08-01,24
GB,en,inflation,2018-09-01,26
GB,en,inflation,2018-10-01,29
GB,en,inflation,2018-11-01,27
GB,en,inflation,2018-12-01,23
GB,en,inflation,2019-01-01,29
GB,en,inflation,2019-02-01,29
GB,en,inflation,2019-03-01,30
GB,en,inflation,2019-04-01,27
GB,en,inflation,2019-05-01,28
GB,en,inflation,2019-06-01,21
GB,en,inflation,2019-07-01,24
GB,en,inflation,2019-08-01,22
GB,en,inflation,2019-09-01,24
GB,en,inflation,2019-10-01,25
GB,en,inflation,2019-11-01,28
GB,en,inflation,2019-12-01,23
GB,en,inflation,2020-01-01,30
GB,en,inflation,2020-02-01,31
GB,en,inflation,2020-03-01,26
GB,en,inflation,2020-04-01,25
GB,en,inflation,2020-05-01,25
GB,en,inflation,2020-06-01,23
GB,en,inflation,2020-07-01,23
GB,en,inflation,2020-08-01,23
GB,en,inflation,2020-09-01,25
GB,en,inflation,2020-10-01,24
GB,en,inflation,2020-11-01,25
GB,en,inflation,2020-12-01,24
GB,en,inflation,2021-01-01,29
GB,en,inflation,2021-02-01,33
GB,en,inflation,2021-03-01,38
GB,en,inflation,2021-04-01,31
GB,en,inflation,2021-05-01,42
GB,en,inflation,2021-06-01,33
GB,en,inflation,2021-07-01,32
GB,en,inflation,2021-08-01,31
GB,en,inflation,2021-09-01,37
GB,en,inflation,2021-10-01,43
GB,en,inflation,2021-11-01,45
GB,en,inflation,2021-12-01,44
GB,en,inflation,2022-01-01,67
GB,en,inflation,2022-02-01,71
GB,en,inflation,2022-03-01,78
GB,en,inflation,2022-04-01,68
GB,en,inflation,2022-05-01,87
GB,en,inflation,2022-06-01,90
GB,en,inflation,2022-07-01,74
GB,en,inflation,2022-08-01,100
GB,en,inflation,2022-09-01,78
GB,en,inflation,2022-10-01,85
GB,en,inflation,2022-11-01,80
GB,en,inflation,2022-12-01,61
GB,en,inflation,2023-01-01,73
GB,en,inflation,2023-02-01,70
GB,en,inflation,2023-03-01,76
GB,en,inflation,2023-04-01,67
GB,en,inflation,2023-05-01,73
GB,en,inflation,2023-06-01,80
GB,en,inflation,2023-07-01,72
GB,en,inflation,2023-08-01,67
GB,en,inflation,2023-09-01,65
GB,en,inflation,2023-10-01,61
GB,en,inflation,2023-11-01,71
GB,en,inflation,2023-12-01,60
GB,en,inflation,2024-01-01,69
GB,en,inflation,2024-02-01,80
GB,en,inflation,2024-03-01,75
GB,en,inflation,2024-04-01,71
GB,en,inflation,2024-05-01,65
GB,en,inflation,2024-06-01,55
GB,en,inflation,2024-07-01,49
GB,en,inflation,2024-08-01,46
GB,en,inflation,2024-09-01,51
GB,en,inflation,2024-10-01,56
GB,en,inflation,2024-11-01,59
GB,en,inflation,2024-12-01,49
GB,en,inflation,2025-01-01,63
GB,en,inflation,2025-02-01,63
GB,en,inflation,2025-03-01,64
GB,en,inflation,2025-04-01,58
GB,en,inflation,2025-05-01,54
GB,en,inflation,2025-06-01,49
GB,en,inflation,2025-07-01,49
GB,en,inflation,2025-08-01,50
GB,en,inflation,2025-09-01,53
GB,en,inflation,2025-10-01,57
GB,en,inflation,2025-11-01,75
GB,en,inflation,2025-12-01,77
GB,en,inflation,2026-01-01,79
GB,en,inflation,2026-02-01,83
US,en,inflation,2014-01-01,19
US,en,inflation,2014-02-01,22
US,en,inflation,2014-03-01,24
US,en,inflation,2014-04-01,25
US,en,inflation,2014-05-01,23
US,en,inflation,2014-06-01,19
US,en,inflation,2014-07-01,17
US,en,inflation,2014-08-01,16
US,en,inflation,2014-09-01,21
US,en,inflation,2014-10-01,23
US,en,inflation,2014-11-01,22
US,en,inflation,2014-12-01,22
US,en,inflation,2015-01-01,22
US,en,inflation,2015-02-01,23
US,en,inflation,2015-03-01,23
US,en,inflation,2015-04-01,26
US,en,inflation,2015-05-01,23
US,en,inflation,2015-06-01,18
US,en,inflation,2015-07-01,18
US,en,inflation,2015-08-01,18
US,en,inflation,2015-09-01,22
US,en,inflation,2015-10-01,24
US,en,inflation,2015-11-01,24
US,en,inflation,2015-12-01,25
US,en,inflation,2016-01-01,19
US,en,inflation,2016-02-01,24
US,en,inflation,2016-03-01,23
US,en,inflation,2016-04-01,25
US,en,inflation,2016-05-01,22
US,en,inflation,2016-06-01,17
US,en,inflation,2016-07-01,16
US,en,inflation,2016-08-01,15
US,en,inflation,2016-09-01,19
US,en,inflation,2016-10-01,22
US,en,inflation,2016-11-01,23
US,en,inflation,2016-12-01,22
US,en,inflation,2017-01-01,20
US,en,inflation,2017-02-01,24
US,en,inflation,2017-03-01,24
US,en,inflation,2017-04-01,24
US,en,inflation,2017-05-01,22
US,en,inflation,2017-06-01,17
US,en,inflation,2017-07-01,17
US,en,inflation,2017-08-01,15
US,en,inflation,2017-09-01,19
US,en,inflation,2017-10-01,24
US,en,inflation,2017-11-01,24
US,en,inflation,2017-12-01,22
US,en,inflation,2018-01-01,21
US,en,inflation,2018-02-01,29
US,en,inflation,2018-03-01,24
US,en,inflation,2018-04-01,25
US,en,inflation,2018-05-01,23
US,en,inflation,2018-06-01,19
US,en,inflation,2018-07-01,19
US,en,inflation,2018-08-01,19
US,en,inflation,2018-09-01,22
US,en,inflation,2018-10-01,26
US,en,inflation,2018-11-01,25
US,en,inflation,2018-12-01,23
US,en,inflation,2019-01-01,22
US,en,inflation,2019-02-01,25
US,en,inflation,2019-03-01,25
US,en,inflation,2019-04-01,27
US,en,inflation,2019-05-01,24
US,en,inflation,2019-06-01,18
US,en,inflation,2019-07-01,19
US,en,inflation,2019-08-01,18
US,en,inflation,2019-09-01,21
US,en,inflation,2019-10-01,25
US,en,inflation,2019-11-01,24
US,en,inflation,2019-12-01,22
US,en,inflation,2020-01-01,21
US,en,inflation,2020-02-01,25
US,en,inflation,2020-03-01,24
US,en,inflation,2020-04-01,26
US,en,inflation,2020-05-01,22
US,en,inflation,2020-06-01,20
US,en,inflation,2020-07-01,20
US,en,inflation,2020-08-01,20
US,en,inflation,2020-09-01,24
US,en,inflation,2020-10-01,24
US,en,inflation,2020-11-01,23
US,en,inflation,2020-12-01,24
US,en,inflation,2021-01-01,25
US,en,inflation,2021-02-01,31
US,en,inflation,2021-03-01,32
US,en,inflation,2021-04-01,30
US,en,inflation,2021-05-01,47
US,en,inflation,2021-06-01,35
US,en,inflation,2021-07-01,31
US,en,inflation,2021-08-01,26
US,en,inflation,2021-09-01,29
US,en,inflation,2021-10-01,42
US,en,inflation,2021-11-01,51
US,en,inflation,2021-12-01,46
US,en,inflation,2022-01-01,53
US,en,inflation,2022-02-01,63
US,en,inflation,2022-03-01,68
US,en,inflation,2022-04-01,70
US,en,inflation,2022-05-01,75
US,en,inflation,2022-06-01,90
US,en,inflation,2022-07-01,73
US,en,inflation,2022-08-01,100
US,en,inflation,2022-09-01,71
US,en,inflation,2022-10-01,85
US,en,inflation,2022-11-01,67
US,en,inflation,2022-12-01,53
US,en,inflation,2023-01-01,52
US,en,inflation,2023-02-01,61
US,en,inflation,2023-03-01,55
US,en,inflation,2023-04-01,53
US,en,inflation,2023-05-01,48
US,en,inflation,2023-06-01,43
US,en,inflation,2023-07-01,46
US,en,inflation,2023-08-01,44
US,en,inflation,2023-09-01,52
US,en,inflation,2023-10-01,50
US,en,inflation,2023-11-01,52
US,en,inflation,2023-12-01,50
US,en,inflation,2024-01-01,47
US,en,inflation,2024-02-01,58
US,en,inflation,2024-03-01,52
US,en,inflation,2024-04-01,59
US,en,inflation,2024-05-01,52
US,en,inflation,2024-06-01,45
US,en,inflation,2024-07-01,45
US,en,inflation,2024-08-01,51
US,en,inflation,2024-09-01,55
US,en,inflation,2024-10-01,51
US,en,inflation,2024-11-01,54
US,en,inflation,2024-12-01,45
US,en,inflation,2025-01-01,45
US,en,inflation,2025-02-01,53
US,en,inflation,2025-03-01,49
US,en,inflation,2025-04-01,49
US,en,inflation,2025-05-01,45
US,en,inflation,2025-06-01,38
US,en,inflation,2025-07-01,57
US,en,inflation,2025-08-01,51
US,en,inflation,2025-09-01,50
US,en,inflation,2025-10-01,54
US,en,inflation,2025-11-01,68
US,en,inflation,2025-12-01,71
US,en,inflation,2026-01-01,66
US,en,inflation,2026-02-01,76
